Id,SalePrice
2735,133122.81504983857
2736,138575.8430008088
2737,127911.38037237684
2738,128324.60231128325
2739,161125.45317781877
2740,135777.0722241736
2741,137070.0110832968
2742,150094.90043838846
2743,146802.63216385516
2744,156288.1343217469
2745,141695.5498802522
2746,134580.61533656923
2747,168785.4619165468
2748,134245.0593247543
2749,135539.25404711667
2750,137955.61340393592
2751,140392.4463499986
2752,209930.81980482745
2753,149457.438966323
2754,182073.00535180862
2755,132085.70055121998
2756,96903.32863665803
2757,66989.69584135199
2758,82889.57556817168
2759,156971.31020509833
2760,109150.49935735362
2761,141036.77066853317
2762,142696.04399300308
2763,180510.31214090777
2764,163435.53540187873
2765,265685.5562434861
2766,130171.59989274367
2767,90552.31626538342
2768,126677.4024855846
2769,134060.5034036733
2770,150798.80025833132
2771,121186.2895695603
2772,113819.80671141218
2773,141711.18862333216
2774,134420.38276367524
2775,111981.30886726583
2776,145294.78829058327
2777,142773.92279527514
2778,121830.62096742062
2779,115381.62676090245
2780,99341.8688031463
2781,99686.71263894706
2782,96149.1491605868
2783,97473.12415324601
2784,121437.067412014
2785,134374.6377541796
2786,69624.79413497334
2787,122606.19527044715
2788,65130.110677462726
2789,160131.62708022012
2790,101491.45483965067
2791,118527.15542110955
2792,57358.77755832983
2793,175617.20676796237
2794,96080.52281280886
2795,129218.51021178358
2796,103071.00305036419
2797,182666.8841649437
2798,104692.4321900157
2799,112925.42181365077
2800,80602.31795828856
2801,114679.21962065883
2802,128728.3994761224
2803,147709.15955166877
2804,136427.54371845443
2805,109274.00906217193
2806,80396.62637412852
2807,162981.67967317856
2808,146418.7153426664
2809,136302.74581446743
2810,128415.29809861838
2811,159729.7803150024
2812,149976.47664200157
2813,148190.6626252329
2814,135787.15608735834
2815,97848.55147490549
2816,238451.86762852359
2817,163441.69816059992
2818,136205.79958395474
2819,172056.28524918703
2820,133514.2279817618
2821,113420.81377509207
2822,202402.03553819167
2823,306682.7258035861
2824,162149.08695184585
2825,149819.5228035803
2826,134709.7458497366
2827,134655.8725975786
2828,219425.02377882722
2829,229666.9533253086
2830,219429.98062098163
2831,179237.15123730764
2832,243494.2928338641
2833,299066.68644246255
2834,210096.8166666274
2835,202895.69829028106
2836,191739.38303719112
2837,152219.96547877244
2838,148780.8615934054
2839,173135.08663634714
2840,197003.67791858895
2841,204811.23531124974
2842,224851.39205338803
2843,147013.51637310127
2844,164024.30846193116
2845,126244.62294547635
2846,207964.80842088768
2847,195289.30541570956
2848,220857.5356679732
2849,205487.94179546498
2850,273716.74828060006
2851,225451.41326166567
2852,232683.7886544174
2853,229330.27870135402
2854,144416.46035284805
2855,202532.87779036106
2856,206883.5517559883
2857,190316.82018301263
2858,208585.93114121826
2859,114725.49642738613
2860,132613.11543473194
2861,125166.4862371445
2862,192976.69897168453
2863,138922.27672118958
2864,231672.31180806019
2865,143953.79843268573
2866,135945.0877590623
2867,89332.91403183226
2868,98369.80061435256
2869,100712.64827698407
2870,122993.61794647401
2871,87849.04744194368
2872,38759.257486091905
2873,102746.02260864903
2874,133250.2908418767
2875,107833.08751782586
2876,167484.48138586813
2877,143967.9931304708
2878,172844.61811936297
2879,131388.10208572802
2880,98517.85637264415
2881,151296.42290358196
2882,180079.42913063124
2883,191460.33890519262
2884,212913.53923325523
2885,195849.8434990788
2886,216241.55683258147
2887,106876.81025190007
2888,138035.9414212898
2889,56444.145999727
2890,81104.68736068493
2891,132857.79285493543
2892,52748.40812087727
2893,96320.17645993264
2894,59136.12775958795
2895,324870.83150057984
2896,280906.17095083545
2897,198195.18764535594
2898,138767.51627379667
2899,217445.01927454828
2900,155696.96195791056
2901,217993.97496066455
2902,189798.00605779895
2903,346663.3659446838
2904,334720.6250998935
2905,90437.4280314234
2906,204097.55410629694
2907,110708.36643149883
2908,131180.02965510398
2909,129622.20933436693
2910,84699.44070451098
2911,76988.79192900161
2912,144814.6417814525
2913,81413.90142570129
2914,74282.25467407619
2915,85014.91624129265
2916,80277.8997185763
2917,168060.28943211932
2918,122605.02042251396
2919,216780.79378926047
